Recency,Frequency,Monetary,T,AvgBasketsize,TotalTransactions,Churned
160,4,327049.11,221,52.15384615384615,4,0
221,1,11663.310000000001,221,51.333333333333336,1,1
68,7,151557.84,129,51.559322033898304,7,0
37,4,554708.34,98,53.14018691588785,4,0
68,11,689960.33,372,47.56902356902357,11,0
282,1,17119.31,282,53.333333333333336,1,1
37,5,121004.2,310,46.24528301886792,5,0
160,3,38125.159999999996,372,49.7,3,0
37,2,99358.83,98,48.48571428571429,2,0
160,4,332470.18,372,51.779661016949156,4,0
251,1,13673.759999999998,251,41.857142857142854,1,1
37,14,2451257.2600000002,341,50.48294243070362,14,0
37,1,338284.19,37,48.7109375,1,0
37,1,221652.91999999998,37,50.1978021978022,1,0
37,6,210919.46,310,51.736111111111114,6,0
372,1,99337.08,372,50.609756097560975,1,1
221,3,17238.25,310,30.166666666666668,3,1
37,1,76269.62,37,47.75,1,0
37,7,754731.97,372,46.37417218543046,7,0
68,1,7597.360000000001,68,64.5,1,0
221,2,16323.619999999999,221,58.333333333333336,2,1
68,4,199495.91999999998,221,51.63013698630137,4,0
221,2,37891.05,372,45.285714285714285,2,1
282,1,21157.66,282,51.9,1,1
129,2,48323.38,221,45.69230769230769,2,0
37,12,206900.23,251,52.0,12,0
37,19,461495.55,372,51.23295454545455,19,0
68,1,21479.84,68,48.75,1,0
68,1,11512.52,68,46.77777777777778,1,0
37,4,248056.65,190,53.57954545454545,4,0
98,1,8194.37,98,45.666666666666664,1,0
7,6,140339.76,251,46.52307692307692,6,0
160,2,64585.29,160,42.275862068965516,2,0
37,3,252593.86000000002,190,47.354838709677416,3,0
68,1,53173.65,68,51.57142857142857,1,0
251,4,35642.72,341,49.666666666666664,4,1
7,9,790793.98,372,51.227118644067794,9,0
68,8,998605.21,372,49.70145631067961,8,0
310,1,30.82,310,1.0,1,1
68,4,75881.52,251,52.48275862068966,4,0
7,8,387562.6,310,48.32214765100671,8,0
68,4,491048.7,251,52.541666666666664,4,0
68,2,120115.14,221,49.0,2,0
37,1,24984.46,37,56.888888888888886,1,0
221,3,7753.53,372,51.142857142857146,3,1
68,2,99238.39,98,53.75675675675676,2,0
37,3,172407.57,98,51.507936507936506,3,0
98,10,518900.75,282,52.611702127659576,10,0
68,1,35082.770000000004,68,54.09090909090909,1,0
129,4,67521.39,251,51.32142857142857,4,0
7,29,434335.82,372,55.244897959183675,29,0
7,1,26543.190000000002,7,39.9,1,0
68,1,66993.43000000001,68,47.72,1,0
251,1,18077.72,251,51.0,1,1
160,1,40614.22,160,45.44444444444444,1,0
251,5,60488.22,372,48.81818181818182,5,1
190,3,89571.82,372,53.37931034482759,3,0
37,4,37233.27,310,51.857142857142854,4,0
37,4,119314.33,98,49.31818181818182,4,0
37,1,31913.07,37,41.07142857142857,1,0
37,8,239755.66999999998,310,53.241379310344826,8,0
68,5,701330.28,129,49.9,5,0
37,3,560263.45,68,50.81553398058252,3,0
372,1,68022.52,372,53.12,1,1
37,1,89698.88,37,50.22857142857143,1,0
68,3,184543.53,221,50.4078947368421,3,0
37,4,37173.92,282,55.53846153846154,4,0
160,1,124548.41,160,58.38095238095238,1,0
7,10,331071.07,310,52.06666666666667,10,0
129,4,14599.87,341,52.25,4,0
98,3,218695.18,341,47.775510204081634,3,0
129,2,311049.14,251,51.81512605042017,2,0
68,4,171125.98,129,47.55072463768116,4,0
160,3,10236.45,160,60.333333333333336,3,0
68,1,20642.33,68,64.125,1,0
7,19,731742.78,221,50.802919708029194,19,0
37,20,789810.3200000001,372,51.94462540716612,20,0
68,3,70826.18000000001,282,55.74193548387097,3,0
68,3,123015.75,98,52.395833333333336,3,0
310,5,513228.28,372,50.17142857142857,5,1
37,6,97762.42,310,53.02325581395349,6,0
98,7,270156.63,310,49.982142857142854,7,0
37,9,364717.92,372,52.143884892086334,9,0
129,5,104714.42,341,46.707317073170735,5,0
221,2,103286.70999999999,251,50.525,2,1
7,6,202004.72,68,51.21621621621622,6,0
68,5,119078.03,282,51.91836734693877,5,0
68,4,303279.99,282,51.040650406504064,4,0
341,1,48783.76,341,49.11764705882353,1,1
68,2,146546.58000000002,68,51.11290322580645,2,0
7,2,77533.95,372,48.27272727272727,2,0
341,2,37647.21,372,37.64705882352941,2,1
190,1,51043.42,190,48.7,1,0
68,4,190609.38,221,56.10144927536232,4,0
98,20,357219.2,372,49.43283582089552,20,0
98,2,123641.52,160,48.333333333333336,2,0
37,2,108472.2,37,52.80487804878049,2,0
68,4,173822.62,341,52.30434782608695,4,0
282,1,143751.38999999998,282,52.25925925925926,1,1
98,6,703152.25,372,52.30797101449275,6,0
68,4,147924.6,341,53.7,4,0
68,2,38903.270000000004,68,54.5,2,0
68,1,67371.88,68,48.458333333333336,1,0
37,21,417247.56,372,49.29585798816568,21,0
37,5,178093.0,160,54.66153846153846,5,0
68,3,59506.06,190,45.892857142857146,3,0
68,6,119298.03,341,55.12,6,0
310,1,13559.6,310,40.0,1,1
68,1,16465.78,68,46.45454545454545,1,0
37,10,360709.01,341,49.23571428571429,10,0
37,2,59296.509999999995,310,52.13636363636363,2,0
37,2,216163.21,190,45.16494845360825,2,0
190,2,51755.42,221,44.04545454545455,2,0
68,1,97897.75,68,60.63333333333333,1,0
7,12,346952.27,372,50.22142857142857,12,0
160,5,196861.13,282,51.4625,5,0
7,31,1736788.3800000001,372,50.644716692189895,31,0
37,1,41088.39,37,57.857142857142854,1,0
37,5,444384.57,372,47.40837696335078,5,0
68,8,360945.11,372,50.725352112676056,8,0
37,9,1400247.83,282,51.22120658135283,9,0
7,4,351951.76,372,50.48299319727891,4,0
37,2,40781.35,221,46.55555555555556,2,0
37,8,62639.16,341,53.25,8,0
68,3,96115.75,221,49.175,3,0
129,1,114880.76000000001,129,47.93333333333333,1,0
7,16,1241683.28,372,50.74730021598272,16,0
282,2,43372.22,282,48.266666666666666,2,1
37,1,200384.25,37,49.80263157894737,1,0
37,2,310889.18,37,51.078125,2,0
68,9,414660.17,310,53.92700729927007,9,0
7,3,389088.53,37,53.32824427480916,3,0
372,2,285067.65,372,53.9622641509434,2,1
341,8,76068.28,372,50.0625,8,1
221,5,76040.37,372,57.458333333333336,5,1
7,2,126589.67,37,46.02040816326531,2,0
98,3,35378.94,310,43.27777777777778,3,0
68,1,27236.73,68,41.333333333333336,1,0
98,2,30217.52,98,40.214285714285715,2,0
160,2,220885.97,372,47.956989247311824,2,0
251,1,129673.66,251,44.193548387096776,1,1
282,2,93258.28,372,42.707317073170735,2,1
160,1,21648.5,160,49.45454545454545,1,0
221,2,67173.34,221,58.166666666666664,2,1
7,6,216602.52,372,52.298850574712645,6,0
372,1,7612.73,372,67.5,1,1
37,1,134308.3,37,54.450980392156865,1,0
37,3,309339.01,160,52.11206896551724,3,0
37,8,216011.85,310,52.8,8,0
7,1,80417.87,7,46.46666666666667,1,0
37,8,367012.05,282,48.13907284768212,8,0
7,3,622606.91,221,49.59437751004016,3,0
190,1,9215.560000000001,190,24.428571428571427,1,0
7,8,645465.51,341,50.56928838951311,8,0
190,2,57725.22,251,54.421052631578945,2,0
37,10,367136.85,372,47.9625,10,0
251,1,22862.09,251,45.583333333333336,1,1
190,2,104998.32,282,50.8,2,0
37,2,377893.82,372,52.27972027972028,2,0
160,4,163447.31,160,54.6,4,0
190,1,63571.7,190,46.04,1,0
372,2,33392.130000000005,372,52.75,2,1
372,1,45287.51,372,46.476190476190474,1,1
221,1,29938.809999999998,221,46.416666666666664,1,1
68,1,60081.95,68,58.285714285714285,1,0
7,11,339899.97000000003,310,51.95798319327731,11,0
37,3,222375.5,98,49.86486486486486,3,0
251,2,33678.24,251,67.83333333333333,2,1
68,1,19586.7,68,47.857142857142854,1,0
129,5,62031.979999999996,341,60.77777777777778,5,0
98,16,195236.39,341,48.76623376623377,16,0
310,2,3296.84,310,48.5,2,1
160,1,31904.850000000002,160,35.357142857142854,1,0
282,1,17672.07,282,66.0,1,1
372,1,4651.200000000001,372,44.0,1,1
98,1,99088.20999999999,98,60.172413793103445,1,0
7,2,137987.7,68,50.36666666666667,2,0
37,2,61684.82,98,62.73684210526316,2,0
7,5,307601.37,372,52.10679611650485,5,0
7,3,100069.95,310,52.97674418604651,3,0
37,4,260275.63,251,54.54945054945055,4,0
37,10,218682.84,372,45.49514563106796,10,0
37,16,491424.88,372,52.32972972972973,16,0
37,1,99337.45999999999,37,52.166666666666664,1,0
98,1,15566.01,98,46.142857142857146,1,0
37,2,55068.48,68,41.642857142857146,2,0
37,4,337190.52,372,51.377049180327866,4,0
37,2,199917.76,341,47.32142857142857,2,0
7,4,46894.950000000004,190,46.0,4,0
310,1,31602.480000000003,310,63.90909090909091,1,1
37,12,104135.75,310,55.4,12,0
251,3,18980.58,372,54.833333333333336,3,1
68,8,466409.48,310,54.389830508474574,8,0
98,1,52848.0,98,47.083333333333336,1,0
190,2,253643.83,221,46.683673469387756,2,0
37,2,179511.4,68,54.01538461538462,2,0
98,1,120229.09,98,49.61224489795919,1,0
98,3,124926.19,282,54.97674418604651,3,0
37,8,241831.53,310,50.51546391752577,8,0
37,4,283875.62,372,46.72566371681416,4,0
7,11,659014.93,372,50.36,11,0
129,3,93202.93000000001,251,54.63157894736842,3,0
37,1,27285.98,37,58.642857142857146,1,0
37,7,340160.68,372,48.18571428571428,7,0
37,1,90382.23,37,62.888888888888886,1,0
68,2,109826.89,310,45.34615384615385,2,0
7,1,13814.35,7,95.0,1,0
7,10,1514417.61,68,51.503571428571426,10,0
68,1,81246.75,68,55.34285714285714,1,0
98,7,350966.06,372,53.01526717557252,7,0
37,6,1331747.57,372,50.53831041257367,6,0
7,3,30718.879999999997,7,50.55555555555556,3,0
37,5,310705.71,372,56.19417475728155,5,0
37,4,546178.16,282,51.12385321100918,4,0
221,1,16235.25,221,38.0,1,1
68,4,930375.02,221,50.71948051948052,4,0
37,3,78396.55,221,57.333333333333336,3,0
37,4,228691.03,160,51.455555555555556,4,0
251,3,233372.4,372,53.54651162790697,3,1
7,16,515136.55,372,49.10377358490566,16,0
37,3,272512.16,160,54.351063829787236,3,0
7,54,350606.38,372,51.77483443708609,54,0
37,4,372120.11,310,51.32432432432432,4,0
7,4,432170.39,68,50.27173913043478,4,0
7,10,648994.04,372,51.9873417721519,10,0
68,1,66362.54000000001,68,50.28125,1,0
68,2,72737.48,190,47.75,2,0
7,10,427618.41,372,51.872727272727275,10,0
37,3,127194.16,68,46.69565217391305,3,0
282,1,193514.6,282,51.776315789473685,1,1
68,3,296769.59,282,51.40594059405941,3,0
37,1,151137.58,37,46.96875,1,0
37,1,74332.48,37,50.57142857142857,1,0
68,1,81428.49,68,48.78125,1,0
98,7,43982.69,310,49.294117647058826,7,0
37,76,666040.41,372,48.75912408759124,76,0
310,1,87847.21,310,49.793103448275865,1,1
98,2,237616.98,251,50.27,2,0
7,27,2966264.28,372,50.35069444444444,27,0
221,3,55518.229999999996,341,44.09090909090909,3,1
98,2,147952.31,282,55.67272727272727,2,0
282,3,84687.0,372,52.02564102564103,3,1
7,4,79090.83,221,43.035714285714285,4,0
68,3,208075.45,282,53.30769230769231,3,0
37,3,16660.96,160,50.833333333333336,3,0
37,7,202708.93,372,52.306666666666665,7,0
37,4,114463.98999999999,341,53.43589743589744,4,0
129,4,194029.47,310,49.30120481927711,4,0
98,3,16125.6,372,59.55555555555556,3,0
68,3,811462.45,98,50.217948717948715,3,0
190,1,23188.22,190,56.1,1,0
68,1,72778.48,68,49.470588235294116,1,0
37,2,224087.4,129,50.82142857142857,2,0
160,1,153569.18,160,47.4,1,0
221,1,25474.8,221,53.625,1,1
68,1,163527.37,68,50.98529411764706,1,0
7,10,305242.87,310,49.350746268656714,10,0
68,6,465850.28,372,50.522222222222226,6,0
282,1,4228.0,282,80.0,1,1
37,4,151245.11,372,44.09375,4,0
282,1,54043.84,282,46.21739130434783,1,1
372,1,171132.2,372,53.0945945945946,1,1
37,5,266463.99,129,53.34313725490196,5,0
37,2,118198.34,37,58.96969696969697,2,0
68,1,38295.85,68,45.19047619047619,1,0
310,1,53185.75,310,49.52173913043478,1,1
310,2,2280.2200000000003,310,25.5,2,1
7,11,303352.65,221,50.19847328244275,11,0
282,1,2841.0,282,60.0,1,1
37,3,58262.08,68,54.0,3,0
98,3,36889.12,282,53.36363636363637,3,0
68,5,601945.63,372,50.436123348017624,5,0
129,2,61611.82,372,44.774193548387096,2,0
310,1,117676.9,310,49.18421052631579,1,1
37,5,475231.89,341,53.455089820359284,5,0
68,6,77832.31,372,45.275,6,0
160,2,43935.6,221,42.05555555555556,2,0
98,5,138854.02,282,50.490566037735846,5,0
129,1,490.23,129,13.0,1,0
37,6,153346.34,341,46.73134328358209,6,0
282,1,30591.06,282,49.083333333333336,1,1
251,1,22756.010000000002,251,66.4,1,1
98,7,181718.44,372,56.88059701492537,7,0
68,3,126998.06,251,55.717948717948715,3,0
37,3,180894.80000000002,98,50.0722891566265,3,0
68,3,114481.49,129,45.666666666666664,3,0
7,6,146616.59,251,57.729166666666664,6,0
68,1,66921.92,68,56.13793103448276,1,0
251,1,44784.450000000004,251,59.84615384615385,1,1
68,1,15692.990000000002,68,51.666666666666664,1,0
37,7,73540.3,190,52.96774193548387,7,0
98,2,136364.11,98,57.40816326530612,2,0
221,2,56052.240000000005,310,57.77777777777778,2,1
68,3,839151.97,310,49.19491525423729,3,0
160,4,50931.6,341,58.3125,4,0
190,1,97383.37,190,54.1,1,0
190,1,7278.7,190,35.375,1,0
37,8,654877.91,310,48.24295774647887,8,0
221,2,79121.45,221,51.114285714285714,2,1
190,1,80775.22,190,49.666666666666664,1,0
7,2,47153.62,98,51.5625,2,0
68,5,90209.77,68,51.03125,5,0
68,2,552060.57,221,49.66509433962264,2,0
98,4,103999.41,372,47.973684210526315,4,0
68,1,49393.98,68,62.625,1,0
341,2,35368.810000000005,341,46.9375,2,1
372,1,22354.33,372,40.53846153846154,1,1
37,4,306531.99,310,52.85470085470085,4,0
68,1,96092.94,68,46.725,1,0
37,5,228761.77,282,55.325842696629216,5,0
68,6,204181.19,251,47.73076923076923,6,0
7,46,904343.6900000001,341,51.298630136986304,46,0
37,3,72397.1,372,53.18421052631579,3,0
282,1,45363.57,282,53.333333333333336,1,1
68,3,81297.09,282,44.270270270270274,3,0
372,1,491.66,372,31.0,1,1
37,3,91924.03,221,51.03225806451613,3,0
68,4,85262.16,372,47.5945945945946,4,0
98,1,76104.5,98,51.166666666666664,1,0
251,1,78469.52,251,51.0,1,1
7,7,330789.01,372,50.983050847457626,7,0
251,1,826.1,251,55.0,1,1
7,18,595507.68,372,52.278481012658226,18,0
160,3,73868.32,251,55.6551724137931,3,0
160,1,50175.18,160,45.18181818181818,1,0
310,1,386.82,310,6.0,1,1
7,2,56044.51,160,54.388888888888886,2,0
37,10,375418.54,372,51.11029411764706,10,0
282,1,82078.96,282,52.86206896551724,1,1
68,5,252987.13,372,53.71910112359551,5,0
7,13,368018.86,310,52.76258992805755,13,0
37,4,55116.79,98,54.73684210526316,4,0
282,1,33586.58,282,49.857142857142854,1,1
68,4,29763.97,98,34.77272727272727,4,0
7,26,1287494.01,372,49.60557768924303,26,0
251,1,7730.01,251,53.5,1,1
251,3,18122.75,372,49.42857142857143,3,1
37,4,87056.96,68,52.6,4,0
37,28,247453.05,372,52.21212121212121,28,0
7,4,215407.12,98,49.77647058823529,4,0
68,7,339711.21,251,51.99212598425197,7,0
68,1,5114.9800000000005,68,40.0,1,0
98,5,166744.11000000002,251,44.666666666666664,5,0
37,7,242191.0,98,49.06896551724138,7,0
129,3,38458.05,160,38.82608695652174,3,0
98,4,163009.3,251,53.58620689655172,4,0
68,1,29988.64,68,45.8,1,0
160,1,27198.359999999997,160,48.75,1,0
68,1,32984.92,68,52.09090909090909,1,0
129,10,428991.48,251,49.25568181818182,10,0
98,1,31635.12,98,63.0,1,0
98,4,71963.57,310,52.32142857142857,4,0
68,1,33716.18,68,47.8,1,0
68,7,145129.41,221,56.28260869565217,7,0
37,2,74768.34,251,52.96774193548387,2,0
37,13,540231.3200000001,372,48.0958904109589,13,0
37,17,762225.64,310,51.18518518518518,17,0
68,4,186086.02,251,52.776119402985074,4,0
37,2,31999.46,98,42.54545454545455,2,0
68,1,25342.37,68,74.83333333333333,1,0
7,25,394121.86,372,49.735099337748345,25,0
251,1,42339.15,251,43.10526315789474,1,1
98,1,34452.95,98,43.46666666666667,1,0
7,2,424211.67,190,51.357541899441344,2,0
7,5,287219.06,129,50.78260869565217,5,0
372,1,45307.41,372,50.888888888888886,1,1
68,5,68989.68000000001,372,42.083333333333336,5,0
37,1,134060.36000000002,37,46.75438596491228,1,0
37,4,263752.76,190,49.07142857142857,4,0
68,4,186236.2,341,53.111111111111114,4,0
37,1,33544.58,37,47.10526315789474,1,0
68,2,184546.56,310,53.95454545454545,2,0
98,5,136392.58,251,51.71739130434783,5,0
7,18,310604.09,372,46.707317073170735,18,0
98,2,67577.84,98,46.291666666666664,2,0
37,3,107928.1,282,46.76744186046512,3,0
98,1,12941.650000000001,98,36.333333333333336,1,0
190,3,123034.54,282,52.0,3,0
98,1,42825.05,98,57.857142857142854,1,0
282,1,85891.79000000001,282,54.972972972972975,1,1
251,4,61228.8,282,55.421052631578945,4,1
37,8,206328.79,372,43.87777777777778,8,0
37,3,264972.77,372,52.06185567010309,3,0
341,1,351316.37,341,50.97810218978102,1,1
68,4,243579.46,251,53.416666666666664,4,0
68,5,344622.0,282,52.05223880597015,5,0
221,3,12709.230000000001,251,23.25,3,1
221,2,17760.48,251,52.142857142857146,2,1
98,2,110900.93000000001,221,50.787234042553195,2,0
190,2,93029.98,221,45.65714285714286,2,0
37,5,92092.76,221,52.94736842105263,5,0
98,5,54928.84,372,41.92,5,0
68,6,132690.41,341,53.375,6,0
98,1,55469.17,98,49.55,1,0
68,3,44396.62,190,49.57142857142857,3,0
7,5,360636.13,98,51.58450704225352,5,0
37,13,1690036.68,372,49.26283987915408,13,0
7,8,799758.19,282,51.369491525423726,8,0
37,2,118148.64,68,46.6078431372549,2,0
221,2,225720.2,372,51.32967032967033,2,1
37,5,244641.59,282,53.473118279569896,5,0
190,1,31977.68,190,49.6875,1,0
68,1,29527.31,68,57.285714285714285,1,0
68,5,182249.63,251,50.6231884057971,5,0
282,2,72464.44,372,52.958333333333336,2,1
372,1,67126.73,372,53.61904761904762,1,1
37,3,296631.72,282,48.41935483870968,3,0
37,10,754444.77,372,53.7992700729927,10,0
282,2,45546.69,282,54.57142857142857,2,1
190,1,5764.29,190,37.0,1,0
68,5,339345.17,221,52.044444444444444,5,0
68,1,27642.780000000002,68,44.72222222222222,1,0
37,4,338405.53,251,50.95161290322581,4,0
372,1,12652.2,372,60.333333333333336,1,1
37,11,655233.84,372,49.90384615384615,11,0
98,7,179885.12,221,54.22950819672131,7,0
98,2,127923.92,98,54.77777777777778,2,0
372,1,132655.04,372,51.925925925925924,1,1
7,6,348725.57,372,49.82835820895522,6,0
129,1,52078.33,129,43.04,1,0
372,1,188974.24,372,56.985074626865675,1,1
221,1,78833.08,221,43.121212121212125,1,1
190,1,12113.18,190,55.166666666666664,1,0
37,3,60824.81,129,49.64,3,0
37,4,248182.59,341,51.321100917431195,4,0
98,1,37231.31,98,50.35294117647059,1,0
341,1,26139.559999999998,341,47.0,1,1
7,7,403784.21,221,46.05357142857143,7,0
37,2,292885.67,68,52.19266055045872,2,0
190,1,22751.78,190,56.75,1,0
129,2,47414.49,129,51.8421052631579,2,0
7,12,314083.86,372,47.675,12,0
37,4,204176.51,68,49.278481012658226,4,0
221,4,58458.77,282,51.56521739130435,4,1
37,3,54841.83,190,46.851851851851855,3,0
129,2,39484.25,129,55.833333333333336,2,0
37,4,461536.17,341,53.25748502994012,4,0
160,1,71426.16,160,56.04545454545455,1,0
221,9,111239.62,372,48.45454545454545,9,1
37,4,6217.4400000000005,282,32.5,4,0
98,3,107683.66,251,49.27272727272727,3,0
37,2,75899.36,68,42.54054054054054,2,0
7,2,39317.78,68,59.1875,2,0
341,1,31717.86,341,50.285714285714285,1,1
68,12,443476.51,372,54.91025641025641,12,0
129,3,208632.75,310,56.08695652173913,3,0
37,1,48720.59,37,55.0,1,0
221,1,16258.57,221,80.66666666666667,1,1
190,2,147733.0,221,50.642857142857146,2,0
98,7,27947.66,341,43.375,7,0
7,2,118188.87,37,56.5945945945946,2,0
221,1,868.5300000000001,221,51.0,1,1
129,3,299260.51,190,49.25423728813559,3,0
68,5,49214.11,251,52.1,5,0
7,15,800116.79,341,50.74375,15,0
37,6,751096.63,372,47.81191222570533,6,0
37,4,111944.24,129,50.926829268292686,4,0
37,8,353238.19,310,50.74025974025974,8,0
7,22,104311.25,310,46.15555555555556,22,0
37,1,24315.73,37,45.3,1,0
160,1,18187.48,160,27.545454545454547,1,0
310,1,53369.33,310,60.15,1,1
129,1,389125.43,129,54.06535947712418,1,0
37,6,233689.66,221,54.17857142857143,6,0
98,4,38753.799999999996,190,54.0,4,0
37,2,140989.12,37,54.06382978723404,2,0
160,1,3842.04,160,20.0,1,0
68,1,106848.49,68,54.94736842105263,1,0
37,2,260186.7,37,53.56521739130435,2,0
37,7,541976.81,251,50.638297872340424,7,0
310,1,27609.730000000003,310,49.77777777777778,1,1
37,5,135593.4,372,46.6,5,0
341,1,20526.350000000002,341,43.5,1,1
37,2,86241.43,37,53.57142857142857,2,0
7,23,204214.85,372,49.0,23,0
68,2,77673.78,98,47.256410256410255,2,0
221,4,86822.91,282,50.5,4,1
37,3,90857.2,221,56.088235294117645,3,0
7,5,273154.29,190,51.654545454545456,5,0
7,12,192948.08,341,51.32857142857143,12,0
7,8,1709922.94,98,50.76602086438152,8,0
37,4,253317.96,98,45.60377358490566,4,0
37,9,215375.27,98,46.24444444444445,9,0
68,1,18817.98,68,60.4,1,0
37,2,129027.5,160,51.0188679245283,2,0
37,9,121789.91,372,54.294117647058826,9,0
37,1,59105.51,37,63.333333333333336,1,0
37,2,356885.18,372,51.60769230769231,2,0
7,2,138948.82,37,43.328947368421055,2,0
37,3,267299.52,221,46.16101694915254,3,0
98,4,537502.39,251,46.473684210526315,4,0
37,2,238097.83000000002,37,48.350515463917525,2,0
68,2,263940.76,282,50.189189189189186,2,0
7,3,304712.97,37,46.8828125,3,0
282,1,10919.93,282,58.6,1,1
251,3,65869.42,310,53.73913043478261,3,1
7,5,281342.07,98,49.23853211009175,5,0
68,1,75581.18,68,50.09375,1,0
98,2,240767.42,282,50.450980392156865,2,0
98,2,93712.16,282,50.72727272727273,2,0
68,3,180339.19,372,56.05084745762712,3,0
37,2,247363.29,282,52.30681818181818,2,0
341,1,7907.29,341,48.75,1,1
68,5,108026.51000000001,282,48.114285714285714,5,0
282,1,117678.86,282,51.8,1,1
7,20,950469.97,372,49.720670391061454,20,0
68,9,218081.95,310,46.35,9,0
68,5,518665.13,341,49.642857142857146,5,0
160,4,197520.01,282,45.76744186046512,4,0
37,2,211031.82,251,50.89041095890411,2,0
98,1,89089.39,98,60.55172413793103,1,0
7,20,549732.97,341,54.888888888888886,20,0
282,2,147431.5,372,47.68333333333333,2,1
310,2,37091.78,341,54.46666666666667,2,1
98,1,65455.090000000004,98,50.56521739130435,1,0
310,2,17907.530000000002,310,62.6,2,1
37,1,141608.66,37,44.73015873015873,1,0
37,10,347870.88,341,44.83720930232558,10,0
37,5,575043.23,341,51.40948275862069,5,0
37,2,115640.53,372,52.77777777777778,2,0
68,1,87944.99,68,47.714285714285715,1,0
68,1,83043.08,68,55.096774193548384,1,0
37,2,13391.279999999999,282,40.142857142857146,2,0
68,1,151802.11,68,48.333333333333336,1,0
37,4,217228.26,68,53.534246575342465,4,0
68,3,205220.79,251,44.568627450980394,3,0
129,7,175664.84,310,55.17307692307692,7,0
37,75,1002399.65,372,50.4937343358396,75,0
37,1,55389.21,37,61.388888888888886,1,0
190,2,9560.01,341,53.666666666666664,2,0
310,1,50142.69,310,43.523809523809526,1,1
7,10,898656.02,282,50.946236559139784,10,0
282,2,19306.079999999998,310,57.0,2,1
98,1,2574.72,98,64.0,1,0
129,1,3460.55,129,42.5,1,0
68,1,15623.800000000001,68,50.0,1,0
221,3,186947.98,310,47.54216867469879,3,1
68,1,25047.53,68,56.625,1,0
37,1,47189.340000000004,37,60.1764705882353,1,0
37,7,291961.49,310,48.4954128440367,7,0
7,5,305298.33,98,47.36363636363637,5,0
7,5,789126.1,221,53.5,5,0
68,2,69877.98999999999,310,57.875,2,0
7,3,389554.89,372,47.660919540229884,3,0
68,5,220517.18,282,46.604651162790695,5,0
37,1,157714.67,37,51.73015873015873,1,0
7,3,14565.53,221,49.25,3,0
160,1,85517.98,160,48.111111111111114,1,0
221,1,53044.26,221,51.25,1,1
190,3,106270.2,282,48.02325581395349,3,0
160,1,33151.71,160,53.18181818181818,1,0
98,1,31050.21,98,49.92857142857143,1,0
68,3,11826.95,251,62.333333333333336,3,0
68,7,246297.22,372,49.62626262626262,7,0
98,5,270675.49,372,51.67567567567568,5,0
221,1,8856.58,221,27.555555555555557,1,1
7,18,447892.38,372,45.99009900990099,18,0
37,3,356875.19,98,54.94074074074074,3,0
190,1,88723.66,190,53.03030303030303,1,0
68,4,12961.310000000001,282,76.0,4,0
37,7,235610.31,221,53.917647058823526,7,0
37,3,597935.45,160,49.17796610169491,3,0
37,7,360808.02,310,49.13513513513514,7,0
98,1,2891.4700000000003,98,50.5,1,0
37,4,437932.26,251,48.994505494505496,4,0
68,5,404278.83,372,49.16959064327485,5,0
282,1,26269.22,282,49.30769230769231,1,1
190,4,43468.78,341,48.68421052631579,4,0
7,11,983465.4400000001,160,52.35326086956522,11,0
98,4,61666.51,282,45.0,4,0
68,7,393602.43,372,49.657534246575345,7,0
37,3,52357.4,68,47.411764705882355,3,0
37,2,111753.15,37,59.22857142857143,2,0
98,1,153593.67,98,54.094339622641506,1,0
37,1,37217.69,37,40.388888888888886,1,0
221,1,55612.17,221,59.1578947368421,1,1
190,3,57763.91,190,43.92307692307692,3,0
98,1,102836.57,98,49.80952380952381,1,0
37,4,74388.26000000001,160,57.29032258064516,4,0
68,1,91516.65,68,42.94871794871795,1,0
98,6,147045.6,341,48.25806451612903,6,0
310,1,119538.34,310,51.56,1,1
7,3,240692.79,282,49.97938144329897,3,0
7,4,269589.93,341,50.72164948453608,4,0
68,6,317687.58,341,49.18382352941177,6,0
160,3,38580.88,190,42.0,3,0
372,5,54084.659999999996,372,46.81818181818182,5,1
7,6,22471.55,341,45.36363636363637,6,0
129,5,225101.71,372,55.08139534883721,5,0
37,1,239803.38999999998,37,51.674418604651166,1,0
37,1,7079.75,37,48.5,1,0
37,2,8790.69,68,57.666666666666664,2,0
310,1,32237.32,310,48.61538461538461,1,1
372,1,42175.68,372,61.23076923076923,1,1
37,3,386149.82,282,49.89349112426036,3,0
7,4,106535.34,68,52.885714285714286,4,0
68,5,259166.05,310,45.45132743362832,5,0
37,1,16306.61,37,64.66666666666667,1,0
282,1,42392.08,282,52.23529411764706,1,1
68,3,113303.14,310,47.92857142857143,3,0
37,2,47302.590000000004,372,58.84615384615385,2,0
190,4,410018.77999999997,372,52.68789808917197,4,0
7,28,807058.27,341,51.711409395973156,28,0
7,29,561025.05,372,53.995,29,0
190,1,37325.05,190,47.333333333333336,1,0
98,1,46778.23,98,57.0,1,0
7,1,42634.479999999996,7,44.1764705882353,1,0
190,1,75259.74,190,46.833333333333336,1,0
37,7,191058.07,372,50.87012987012987,7,0
37,3,14775.520000000002,341,66.75,3,0
37,5,458223.51,68,47.530386740331494,5,0
7,1,68193.74,7,49.096774193548384,1,0
129,2,151262.83000000002,129,50.07142857142857,2,0
7,4,127875.91,372,55.31111111111111,4,0
68,1,15052.75,68,47.0,1,0
190,1,5516.8,190,54.0,1,0
310,3,92782.29,372,59.70967741935484,3,1
